GeneID	Chromosome	Start	End
gene-AUO97_RS16775	NZ_CP018664.1	3503103	3503975
gene-AUO97_RS16780	NZ_CP018664.1	3503975	3505351
gene-AUO97_RS16785	NZ_CP018664.1	3505385	3506356
gene-AUO97_RS16790	NZ_CP018664.1	3506568	3507503
gene-AUO97_RS16795	NZ_CP018664.1	3507615	3508790
gene-AUO97_RS16800	NZ_CP018664.1	3508878	3510665
gene-AUO97_RS16805	NZ_CP018664.1	3510682	3512259
gene-AUO97_RS16810	NZ_CP018664.1	3512338	3512958
gene-AUO97_RS16815	NZ_CP018664.1	3513125	3514702
gene-AUO97_RS16820	NZ_CP018664.1	3514699	3515784
gene-AUO97_RS16825	NZ_CP018664.1	3515884	3516342
gene-AUO97_RS16830	NZ_CP018664.1	3516352	3516786
gene-AUO97_RS16835	NZ_CP018664.1	3516886	3517818
gene-AUO97_RS16840	NZ_CP018664.1	3517920	3519263
gene-AUO97_RS16845	NZ_CP018664.1	3519560	3520438
gene-AUO97_RS16850	NZ_CP018664.1	3520532	3521263
gene-AUO97_RS16855	NZ_CP018664.1	3521375	3522664
gene-AUO97_RS16860	NZ_CP018664.1	3522672	3523484
gene-AUO97_RS16865	NZ_CP018664.1	3523494	3524834
gene-AUO97_RS16870	NZ_CP018664.1	3524949	3525662
gene-AUO97_RS16875	NZ_CP018664.1	3525903	3526214
gene-AUO97_RS19515	NZ_CP018664.1	3526361	3526501
gene-AUO97_RS16880	NZ_CP018664.1	3526704	3527561
gene-AUO97_RS16885	NZ_CP018664.1	3527628	3528089
gene-AUO97_RS16890	NZ_CP018664.1	3528208	3528687
gene-AUO97_RS16895	NZ_CP018664.1	3528754	3529260
gene-AUO97_RS16900	NZ_CP018664.1	3529360	3529839
gene-AUO97_RS16910	NZ_CP018664.1	3530629	3531144
gene-AUO97_RS16915	NZ_CP018664.1	3531224	3531802
gene-AUO97_RS16925	NZ_CP018664.1	3532567	3533469
gene-AUO97_RS16930	NZ_CP018664.1	3533544	3535184
gene-AUO97_RS16935	NZ_CP018664.1	3535322	3536695
gene-AUO97_RS16940	NZ_CP018664.1	3536853	3538676
gene-AUO97_RS16945	NZ_CP018664.1	3538686	3539147
gene-AUO97_RS16950	NZ_CP018664.1	3539150	3540061
gene-AUO97_RS16955	NZ_CP018664.1	3540106	3540861
gene-AUO97_RS16960	NZ_CP018664.1	3540874	3541638
gene-AUO97_RS16965	NZ_CP018664.1	3541818	3542753
gene-AUO97_RS16970	NZ_CP018664.1	3542847	3543416
gene-AUO97_RS16975	NZ_CP018664.1	3543555	3544574
gene-AUO97_RS16980	NZ_CP018664.1	3544773	3545321
gene-AUO97_RS16985	NZ_CP018664.1	3545480	3546685
gene-AUO97_RS16990	NZ_CP018664.1	3546777	3547469
gene-AUO97_RS16995	NZ_CP018664.1	3547625	3548041
gene-AUO97_RS17000	NZ_CP018664.1	3548117	3548923
gene-AUO97_RS17005	NZ_CP018664.1	3548991	3549566
gene-AUO97_RS17010	NZ_CP018664.1	3549776	3550843
gene-AUO97_RS17015	NZ_CP018664.1	3550859	3552097
gene-AUO97_RS17020	NZ_CP018664.1	3552259	3553089
gene-AUO97_RS17025	NZ_CP018664.1	3553419	3554315
gene-AUO97_RS17030	NZ_CP018664.1	3554367	3555941
gene-AUO97_RS17035	NZ_CP018664.1	3555953	3556951
gene-AUO97_RS17040	NZ_CP018664.1	3556962	3558266
gene-AUO97_RS17045	NZ_CP018664.1	3558436	3560169
gene-AUO97_RS17050	NZ_CP018664.1	3560253	3560969
gene-AUO97_RS17055	NZ_CP018664.1	3561037	3561831
gene-AUO97_RS17060	NZ_CP018664.1	3561913	3562827
gene-AUO97_RS17065	NZ_CP018664.1	3562928	3564034
gene-AUO97_RS17070	NZ_CP018664.1	3564058	3564348
gene-AUO97_RS17075	NZ_CP018664.1	3564510	3565430
gene-AUO97_RS17080	NZ_CP018664.1	3565565	3566236
gene-AUO97_RS17085	NZ_CP018664.1	3566255	3566905
gene-AUO97_RS17090	NZ_CP018664.1	3567410	3568624
gene-AUO97_RS17095	NZ_CP018664.1	3568635	3569414
gene-AUO97_RS17100	NZ_CP018664.1	3569676	3572138
gene-AUO97_RS17105	NZ_CP018664.1	3572210	3573697
gene-AUO97_RS17110	NZ_CP018664.1	3573731	3574948
gene-AUO97_RS17115	NZ_CP018664.1	3575093	3577408
gene-AUO97_RS17120	NZ_CP018664.1	3577617	3578531
gene-AUO97_RS17125	NZ_CP018664.1	3578730	3579686
gene-AUO97_RS17130	NZ_CP018664.1	3579732	3580685
gene-AUO97_RS17135	NZ_CP018664.1	3580720	3581457
gene-AUO97_RS17140	NZ_CP018664.1	3581468	3581953
gene-AUO97_RS17145	NZ_CP018664.1	3581964	3583241
gene-AUO97_RS17150	NZ_CP018664.1	3583271	3583798
gene-AUO97_RS17155	NZ_CP018664.1	3583809	3584168
gene-AUO97_RS17160	NZ_CP018664.1	3584197	3585345
gene-AUO97_RS17165	NZ_CP018664.1	3585382	3586491
gene-AUO97_RS17170	NZ_CP018664.1	3586641	3587108
gene-AUO97_RS17175	NZ_CP018664.1	3587509	3588858
gene-AUO97_RS17180	NZ_CP018664.1	3588968	3590224
gene-AUO97_RS17185	NZ_CP018664.1	3590261	3591004
gene-AUO97_RS17190	NZ_CP018664.1	3591020	3591718
gene-AUO97_RS17195	NZ_CP018664.1	3591715	3592836
gene-AUO97_RS17200	NZ_CP018664.1	3592856	3594100
gene-AUO97_RS17205	NZ_CP018664.1	3594189	3595109
gene-AUO97_RS17210	NZ_CP018664.1	3595152	3595964
gene-AUO97_RS17215	NZ_CP018664.1	3596057	3596923
gene-AUO97_RS17220	NZ_CP018664.1	3596928	3597341
gene-AUO97_RS17225	NZ_CP018664.1	3597346	3597759
gene-AUO97_RS17230	NZ_CP018664.1	3597895	3598362
gene-AUO97_RS17235	NZ_CP018664.1	3598993	3601422
gene-AUO97_RS17240	NZ_CP018664.1	3601505	3602824
gene-AUO97_RS17245	NZ_CP018664.1	3602884	3604335
gene-AUO97_RS17250	NZ_CP018664.1	3604355	3605182
gene-AUO97_RS17255	NZ_CP018664.1	3605251	3605880
gene-AUO97_RS17260	NZ_CP018664.1	3605895	3606620
gene-AUO97_RS17265	NZ_CP018664.1	3606631	3607044
gene-AUO97_RS17270	NZ_CP018664.1	3607060	3608415
gene-AUO97_RS17275	NZ_CP018664.1	3608458	3609243
gene-AUO97_RS17280	NZ_CP018664.1	3609240	3610595
gene-AUO97_RS17285	NZ_CP018664.1	3610598	3611809
gene-AUO97_RS17290	NZ_CP018664.1	3611822	3612475
gene-AUO97_RS17295	NZ_CP018664.1	3612494	3613165
gene-AUO97_RS17300	NZ_CP018664.1	3613515	3614231
gene-AUO97_RS17305	NZ_CP018664.1	3614197	3614586
gene-AUO97_RS17310	NZ_CP018664.1	3615214	3615891
gene-AUO97_RS17315	NZ_CP018664.1	3615988	3617277
gene-AUO97_RS17320	NZ_CP018664.1	3617323	3618180
gene-AUO97_RS17325	NZ_CP018664.1	3618212	3619849
gene-AUO97_RS17330	NZ_CP018664.1	3620073	3620561
gene-AUO97_RS17335	NZ_CP018664.1	3620797	3621642
gene-AUO97_RS17340	NZ_CP018664.1	3621696	3622790
gene-AUO97_RS17345	NZ_CP018664.1	3622810	3623526
gene-AUO97_RS17350	NZ_CP018664.1	3623565	3623972
gene-AUO97_RS17355	NZ_CP018664.1	3624043	3626067
gene-AUO97_RS17360	NZ_CP018664.1	3626203	3626763
gene-AUO97_RS17365	NZ_CP018664.1	3626766	3627683
gene-AUO97_RS17370	NZ_CP018664.1	3627727	3628782
gene-AUO97_RS17375	NZ_CP018664.1	3629209	3629571
gene-AUO97_RS17380	NZ_CP018664.1	3629575	3631851
gene-AUO97_RS17385	NZ_CP018664.1	3631861	3632274
gene-AUO97_RS17390	NZ_CP018664.1	3632284	3633042
gene-AUO97_RS17395	NZ_CP018664.1	3633118	3634173
gene-AUO97_RS17400	NZ_CP018664.1	3634356	3635876
gene-AUO97_RS17405	NZ_CP018664.1	3635873	3636553
gene-AUO97_RS17410	NZ_CP018664.1	3636553	3637224
gene-AUO97_RS17415	NZ_CP018664.1	3637326	3638873
gene-AUO97_RS17420	NZ_CP018664.1	3639018	3639668
gene-AUO97_RS17425	NZ_CP018664.1	3639687	3641024
gene-AUO97_RS17430	NZ_CP018664.1	3641066	3642217
gene-AUO97_RS17435	NZ_CP018664.1	3642238	3645177
gene-AUO97_RS17440	NZ_CP018664.1	3645429	3647528
gene-AUO97_RS17445	NZ_CP018664.1	3647766	3648770
gene-AUO97_RS17450	NZ_CP018664.1	3648787	3649095
gene-AUO97_RS17455	NZ_CP018664.1	3649121	3649729
gene-AUO97_RS17460	NZ_CP018664.1	3650112	3650306
gene-AUO97_RS17465	NZ_CP018664.1	3650306	3651892
gene-AUO97_RS17470	NZ_CP018664.1	3651889	3653034
gene-AUO97_RS17475	NZ_CP018664.1	3653048	3653149
gene-AUO97_RS17480	NZ_CP018664.1	3653150	3653449
gene-AUO97_RS17485	NZ_CP018664.1	3653462	3653986
gene-AUO97_RS17490	NZ_CP018664.1	3654059	3654730
gene-AUO97_RS17495	NZ_CP018664.1	3654956	3655552
gene-AUO97_RS17500	NZ_CP018664.1	3655740	3656846
gene-AUO97_RS17505	NZ_CP018664.1	3656954	3657280
gene-AUO97_RS17510	NZ_CP018664.1	3657381	3657740
gene-AUO97_RS17515	NZ_CP018664.1	3657956	3658189
gene-AUO97_RS17525	NZ_CP018664.1	3658525	3658899
gene-AUO97_RS17530	NZ_CP018664.1	3659040	3659471
gene-AUO97_RS17535	NZ_CP018664.1	3659520	3660728
gene-AUO97_RS17540	NZ_CP018664.1	3660956	3661297
gene-AUO97_RS17545	NZ_CP018664.1	3661344	3661667
gene-AUO97_RS17550	NZ_CP018664.1	3661911	3662813
gene-AUO97_RS17555	NZ_CP018664.1	3662866	3663660
gene-AUO97_RS17560	NZ_CP018664.1	3664013	3665314
gene-AUO97_RS17565	NZ_CP018664.1	3665506	3665925
gene-AUO97_RS17570	NZ_CP018664.1	3666185	3666430
gene-AUO97_RS17575	NZ_CP018664.1	3666464	3666919
gene-AUO97_RS17580	NZ_CP018664.1	3667057	3667917
gene-AUO97_RS17585	NZ_CP018664.1	3668142	3671000
gene-AUO97_RS17590	NZ_CP018664.1	3671015	3671962
gene-AUO97_RS17595	NZ_CP018664.1	3671949	3673667
gene-AUO97_RS17600	NZ_CP018664.1	3674335	3674799
gene-AUO97_RS17605	NZ_CP018664.1	3674990	3675205
gene-AUO97_RS17610	NZ_CP018664.1	3675813	3677906
gene-AUO97_RS17615	NZ_CP018664.1	3678032	3678475
gene-AUO97_RS17620	NZ_CP018664.1	3678530	3679972
gene-AUO97_RS17625	NZ_CP018664.1	3680327	3680956
gene-AUO97_RS17630	NZ_CP018664.1	3681203	3682657
gene-AUO97_RS17635	NZ_CP018664.1	3682704	3683882
gene-AUO97_RS17640	NZ_CP018664.1	3685113	3685859
gene-AUO97_RS17645	NZ_CP018664.1	3685867	3687273
gene-AUO97_RS17650	NZ_CP018664.1	3687314	3688564
gene-AUO97_RS17655	NZ_CP018664.1	3688711	3689160
gene-AUO97_RS17660	NZ_CP018664.1	3689207	3689743
gene-AUO97_RS17665	NZ_CP018664.1	3689795	3690088
gene-AUO97_RS17670	NZ_CP018664.1	3690203	3690439
gene-AUO97_RS17675	NZ_CP018664.1	3690538	3690897
gene-AUO97_RS17680	NZ_CP018664.1	3691070	3691756
gene-AUO97_RS17685	NZ_CP018664.1	3691740	3692180
gene-AUO97_RS17690	NZ_CP018664.1	3692326	3693375
gene-AUO97_RS17695	NZ_CP018664.1	3693429	3693911
gene-AUO97_RS17700	NZ_CP018664.1	3693926	3694022
gene-AUO97_RS17705	NZ_CP018664.1	3694338	3695222
gene-AUO97_RS17710	NZ_CP018664.1	3695277	3696065
gene-AUO97_RS17715	NZ_CP018664.1	3696062	3696547
gene-AUO97_RS17720	NZ_CP018664.1	3696554	3697624
gene-AUO97_RS17725	NZ_CP018664.1	3697629	3698132
gene-AUO97_RS17730	NZ_CP018664.1	3698174	3700741
gene-AUO97_RS17735	NZ_CP018664.1	3700722	3702077
gene-AUO97_RS17740	NZ_CP018664.1	3702079	3703275
gene-AUO97_RS17745	NZ_CP018664.1	3703276	3704100
gene-AUO97_RS17750	NZ_CP018664.1	3704100	3704852
gene-AUO97_RS17755	NZ_CP018664.1	3704858	3705412
gene-AUO97_RS17760	NZ_CP018664.1	3705498	3706226
gene-AUO97_RS17765	NZ_CP018664.1	3706278	3707621
gene-AUO97_RS19520	NZ_CP018664.1	3707669	3707761
gene-AUO97_RS17770	NZ_CP018664.1	3707963	3709072
gene-AUO97_RS17775	NZ_CP018664.1	3709059	3710552
gene-AUO97_RS17780	NZ_CP018664.1	3710828	3711481
gene-AUO97_RS17785	NZ_CP018664.1	3711594	3712514
gene-AUO97_RS17790	NZ_CP018664.1	3712709	3713233
gene-AUO97_RS17795	NZ_CP018664.1	3713230	3713712
gene-AUO97_RS17800	NZ_CP018664.1	3713816	3714460
gene-AUO97_RS17805	NZ_CP018664.1	3714507	3715751
gene-AUO97_RS17810	NZ_CP018664.1	3716162	3716653
gene-AUO97_RS17820	NZ_CP018664.1	3716965	3717426
gene-AUO97_RS17825	NZ_CP018664.1	3717608	3717904
gene-AUO97_RS17830	NZ_CP018664.1	3718038	3719432
gene-AUO97_RS17835	NZ_CP018664.1	3719547	3720554
gene-AUO97_RS17840	NZ_CP018664.1	3720620	3720988
gene-AUO97_RS17845	NZ_CP018664.1	3721033	3721383
gene-AUO97_RS17850	NZ_CP018664.1	3721401	3721685
gene-AUO97_RS17855	NZ_CP018664.1	3721705	3722016
gene-AUO97_RS17860	NZ_CP018664.1	3722021	3722884
gene-AUO97_RS17865	NZ_CP018664.1	3723007	3724410
gene-AUO97_RS17870	NZ_CP018664.1	3724407	3724889
gene-AUO97_RS17875	NZ_CP018664.1	3725098	3726333
gene-AUO97_RS17880	NZ_CP018664.1	3726333	3727256
gene-AUO97_RS17885	NZ_CP018664.1	3727280	3727768
gene-AUO97_RS17890	NZ_CP018664.1	3727772	3728026
gene-AUO97_RS17895	NZ_CP018664.1	3728027	3729067
gene-AUO97_RS17900	NZ_CP018664.1	3729294	3731567
gene-AUO97_RS17905	NZ_CP018664.1	3731718	3732347
gene-AUO97_RS17910	NZ_CP018664.1	3732344	3735124
gene-AUO97_RS17915	NZ_CP018664.1	3735143	3736765
gene-AUO97_RS17920	NZ_CP018664.1	3736778	3739324
gene-AUO97_RS17925	NZ_CP018664.1	3739336	3739677
gene-AUO97_RS17930	NZ_CP018664.1	3740062	3740652
gene-AUO97_RS17935	NZ_CP018664.1	3740653	3741663
gene-AUO97_RS17940	NZ_CP018664.1	3741995	3743323
gene-AUO97_RS17945	NZ_CP018664.1	3743559	3744014
gene-AUO97_RS17950	NZ_CP018664.1	3744032	3744451
gene-AUO97_RS17955	NZ_CP018664.1	3744468	3745838
gene-AUO97_RS17960	NZ_CP018664.1	3745893	3746396
gene-AUO97_RS17965	NZ_CP018664.1	3746544	3747707
gene-AUO97_RS17970	NZ_CP018664.1	3748225	3748932
gene-AUO97_RS17980	NZ_CP018664.1	3749782	3751074
gene-AUO97_RS17985	NZ_CP018664.1	3751103	3751525
gene-AUO97_RS19610	NZ_CP018664.1	3751550	3751720
gene-AUO97_RS17990	NZ_CP018664.1	3751689	3752057
gene-AUO97_RS17995	NZ_CP018664.1	3752057	3752566
gene-AUO97_RS18000	NZ_CP018664.1	3752550	3752825
gene-AUO97_RS18005	NZ_CP018664.1	3752892	3756338
gene-AUO97_RS18010	NZ_CP018664.1	3756331	3756693
gene-AUO97_RS18015	NZ_CP018664.1	3756690	3757196
gene-AUO97_RS18020	NZ_CP018664.1	3757196	3757594
gene-AUO97_RS18025	NZ_CP018664.1	3757644	3762539
gene-AUO97_RS18030	NZ_CP018664.1	3762632	3763021
gene-AUO97_RS18035	NZ_CP018664.1	3763055	3763378
gene-AUO97_RS18040	NZ_CP018664.1	3763387	3763563
gene-AUO97_RS18045	NZ_CP018664.1	3763663	3764067
gene-AUO97_RS18050	NZ_CP018664.1	3764160	3764342
gene-AUO97_RS18060	NZ_CP018664.1	3764668	3765183
gene-AUO97_RS18065	NZ_CP018664.1	3765253	3766170
gene-AUO97_RS18070	NZ_CP018664.1	3766223	3767401
gene-AUO97_RS18075	NZ_CP018664.1	3767401	3767754
gene-AUO97_RS18080	NZ_CP018664.1	3767851	3768372
gene-AUO97_RS18085	NZ_CP018664.1	3768481	3768699
gene-AUO97_RS18090	NZ_CP018664.1	3768701	3769099
gene-AUO97_RS18095	NZ_CP018664.1	3769101	3769469
gene-AUO97_RS18100	NZ_CP018664.1	3769441	3769848
gene-AUO97_RS18105	NZ_CP018664.1	3769857	3770225
gene-AUO97_RS18110	NZ_CP018664.1	3770227	3770616
gene-AUO97_RS18115	NZ_CP018664.1	3770621	3771286
gene-AUO97_RS18120	NZ_CP018664.1	3771352	3772308
gene-AUO97_RS18125	NZ_CP018664.1	3772336	3773103
gene-AUO97_RS18130	NZ_CP018664.1	3773217	3773408
gene-AUO97_RS18135	NZ_CP018664.1	3773632	3773868
gene-AUO97_RS18140	NZ_CP018664.1	3773967	3774395
gene-AUO97_RS18145	NZ_CP018664.1	3774404	3775507
gene-AUO97_RS18150	NZ_CP018664.1	3775509	3776960
gene-AUO97_RS18155	NZ_CP018664.1	3776957	3778384
gene-AUO97_RS18160	NZ_CP018664.1	3778374	3778844
gene-AUO97_RS18165	NZ_CP018664.1	3778903	3779544
gene-AUO97_RS18170	NZ_CP018664.1	3779513	3779941
gene-AUO97_RS18180	NZ_CP018664.1	3780666	3780884
gene-AUO97_RS19675	NZ_CP018664.1	3781296	3781529
gene-AUO97_RS19620	NZ_CP018664.1	3781895	3782068
gene-AUO97_RS18190	NZ_CP018664.1	3782283	3783083
gene-AUO97_RS18195	NZ_CP018664.1	3783344	3783781
gene-AUO97_RS18200	NZ_CP018664.1	3783784	3784188
gene-AUO97_RS18205	NZ_CP018664.1	3784188	3784376
gene-AUO97_RS18215	NZ_CP018664.1	3785059	3785400
gene-AUO97_RS18220	NZ_CP018664.1	3785397	3786146
gene-AUO97_RS18225	NZ_CP018664.1	3786139	3787089
gene-AUO97_RS18230	NZ_CP018664.1	3787086	3788639
gene-AUO97_RS18235	NZ_CP018664.1	3788636	3788920
gene-AUO97_RS18240	NZ_CP018664.1	3788917	3789192
gene-AUO97_RS18245	NZ_CP018664.1	3789236	3789499
gene-AUO97_RS18250	NZ_CP018664.1	3789496	3789672
gene-AUO97_RS18255	NZ_CP018664.1	3789800	3790489
gene-AUO97_RS18260	NZ_CP018664.1	3790562	3791452
gene-AUO97_RS18265	NZ_CP018664.1	3791453	3792319
gene-AUO97_RS18270	NZ_CP018664.1	3792522	3792962
gene-AUO97_RS18275	NZ_CP018664.1	3792965	3793288
gene-AUO97_RS18280	NZ_CP018664.1	3793299	3794420
gene-AUO97_RS18285	NZ_CP018664.1	3794417	3795625
gene-AUO97_RS18290	NZ_CP018664.1	3795627	3795878
gene-AUO97_RS18295	NZ_CP018664.1	3795879	3796286
gene-AUO97_RS18300	NZ_CP018664.1	3796283	3796567
gene-AUO97_RS18305	NZ_CP018664.1	3796571	3796828
gene-AUO97_RS18310	NZ_CP018664.1	3796829	3797098
gene-AUO97_RS18315	NZ_CP018664.1	3797104	3798366
gene-AUO97_RS18320	NZ_CP018664.1	3798865	3799728
gene-AUO97_RS18325	NZ_CP018664.1	3800052	3800624
gene-AUO97_RS18330	NZ_CP018664.1	3801236	3802573
gene-AUO97_RS18335	NZ_CP018664.1	3802738	3804411
gene-AUO97_RS18340	NZ_CP018664.1	3804453	3805481
gene-AUO97_RS18345	NZ_CP018664.1	3805481	3806611
gene-AUO97_RS18350	NZ_CP018664.1	3806616	3807650
gene-AUO97_RS18355	NZ_CP018664.1	3807670	3808173
gene-AUO97_RS18360	NZ_CP018664.1	3808474	3809712
gene-AUO97_RS18365	NZ_CP018664.1	3809944	3811101
gene-AUO97_RS18370	NZ_CP018664.1	3811101	3811535
gene-AUO97_RS18375	NZ_CP018664.1	3811584	3813812
gene-AUO97_RS18380	NZ_CP018664.1	3814136	3816256
gene-AUO97_RS18385	NZ_CP018664.1	3816430	3817908
gene-AUO97_RS18390	NZ_CP018664.1	3818033	3818611
gene-AUO97_RS18395	NZ_CP018664.1	3818659	3819918
gene-AUO97_RS18400	NZ_CP018664.1	3819990	3820844
gene-AUO97_RS18405	NZ_CP018664.1	3820919	3822310
gene-AUO97_RS18410	NZ_CP018664.1	3822546	3824114
gene-AUO97_RS18415	NZ_CP018664.1	3824182	3824616
gene-AUO97_RS18420	NZ_CP018664.1	3824707	3825600
gene-AUO97_RS18425	NZ_CP018664.1	3825731	3826720
gene-AUO97_RS18430	NZ_CP018664.1	3826793	3827443
gene-AUO97_RS18435	NZ_CP018664.1	3827480	3827953
gene-AUO97_RS18440	NZ_CP018664.1	3828140	3829312
gene-AUO97_RS18445	NZ_CP018664.1	3829386	3830105
gene-AUO97_RS18450	NZ_CP018664.1	3830121	3832877
gene-AUO97_RS18455	NZ_CP018664.1	3833441	3833884
gene-AUO97_RS19625	NZ_CP018664.1	3834157	3834330
gene-AUO97_RS18460	NZ_CP018664.1	3834509	3834736
gene-AUO97_RS18465	NZ_CP018664.1	3835024	3835467
gene-AUO97_RS18470	NZ_CP018664.1	3835727	3837310
gene-AUO97_RS18475	NZ_CP018664.1	3837384	3837809
gene-AUO97_RS19530	NZ_CP018664.1	3838233	3838364
gene-AUO97_RS18480	NZ_CP018664.1	3838544	3839656
gene-AUO97_RS18485	NZ_CP018664.1	3839962	3842118
gene-AUO97_RS18490	NZ_CP018664.1	3842311	3842817
gene-AUO97_RS18495	NZ_CP018664.1	3842850	3843233
gene-AUO97_RS18500	NZ_CP018664.1	3843408	3843689
gene-AUO97_RS18505	NZ_CP018664.1	3843878	3844348
gene-AUO97_RS18510	NZ_CP018664.1	3844761	3845012
gene-AUO97_RS18515	NZ_CP018664.1	3845311	3846546
gene-AUO97_RS18520	NZ_CP018664.1	3846998	3849268
gene-AUO97_RS18525	NZ_CP018664.1	3849331	3849885
gene-AUO97_RS18535	NZ_CP018664.1	3850824	3851162
gene-AUO97_RS18540	NZ_CP018664.1	3851772	3852257
gene-AUO97_RS18545	NZ_CP018664.1	3852286	3852843
gene-AUO97_RS18550	NZ_CP018664.1	3852921	3853604
gene-AUO97_RS18555	NZ_CP018664.1	3853614	3854375
gene-AUO97_RS18560	NZ_CP018664.1	3854383	3855069
gene-AUO97_RS18565	NZ_CP018664.1	3855296	3856315
gene-AUO97_RS18570	NZ_CP018664.1	3856306	3858765
gene-AUO97_RS18575	NZ_CP018664.1	3858775	3859479
gene-AUO97_RS18585	NZ_CP018664.1	3860634	3863240
gene-AUO97_RS18590	NZ_CP018664.1	3863559	3863816
gene-AUO97_RS18595	NZ_CP018664.1	3863968	3865125
gene-AUO97_RS18600	NZ_CP018664.1	3865159	3865986
gene-AUO97_RS18605	NZ_CP018664.1	3866108	3866467
gene-AUO97_RS18610	NZ_CP018664.1	3866511	3868223
gene-AUO97_RS18615	NZ_CP018664.1	3868454	3869626
gene-AUO97_RS18620	NZ_CP018664.1	3869822	3870790
gene-AUO97_RS18625	NZ_CP018664.1	3870787	3871977
gene-AUO97_RS18630	NZ_CP018664.1	3872121	3873632
gene-AUO97_RS18635	NZ_CP018664.1	3873854	3875290
gene-AUO97_RS18640	NZ_CP018664.1	3875307	3876692
gene-AUO97_RS18645	NZ_CP018664.1	3876703	3877518
gene-AUO97_RS18650	NZ_CP018664.1	3877683	3878405
gene-AUO97_RS18655	NZ_CP018664.1	3878805	3880532
gene-AUO97_RS18660	NZ_CP018664.1	3880701	3881210
gene-AUO97_RS18665	NZ_CP018664.1	3881226	3881945
gene-AUO97_RS18670	NZ_CP018664.1	3881953	3882171
gene-AUO97_RS18675	NZ_CP018664.1	3882311	3882964
gene-AUO97_RS18680	NZ_CP018664.1	3883003	3883860
gene-AUO97_RS18685	NZ_CP018664.1	3883992	3884498
gene-AUO97_RS18690	NZ_CP018664.1	3884593	3885537
gene-AUO97_RS18695	NZ_CP018664.1	3885543	3887495
gene-AUO97_RS18700	NZ_CP018664.1	3887488	3887961
gene-AUO97_RS18705	NZ_CP018664.1	3888081	3888989
gene-AUO97_RS18710	NZ_CP018664.1	3889101	3889409
gene-AUO97_RS18715	NZ_CP018664.1	3889507	3889950
gene-AUO97_RS18720	NZ_CP018664.1	3889943	3890647
gene-AUO97_RS18725	NZ_CP018664.1	3890748	3890966
gene-AUO97_RS18730	NZ_CP018664.1	3891220	3891672
gene-AUO97_RS18735	NZ_CP018664.1	3891723	3892643
gene-AUO97_RS18740	NZ_CP018664.1	3892869	3893663
gene-AUO97_RS18745	NZ_CP018664.1	3893821	3894249
gene-AUO97_RS18750	NZ_CP018664.1	3894478	3895677
gene-AUO97_RS18755	NZ_CP018664.1	3895703	3896686
gene-AUO97_RS18760	NZ_CP018664.1	3896825	3897259
gene-AUO97_RS18765	NZ_CP018664.1	3897487	3900126
gene-AUO97_RS18775	NZ_CP018664.1	3900385	3900747
gene-AUO97_RS18780	NZ_CP018664.1	3900890	3905395
gene-AUO97_RS18785	NZ_CP018664.1	3905422	3908142
gene-AUO97_RS18790	NZ_CP018664.1	3908308	3909630
gene-AUO97_RS18795	NZ_CP018664.1	3909634	3910269
gene-AUO97_RS18800	NZ_CP018664.1	3910317	3910865
gene-AUO97_RS18805	NZ_CP018664.1	3911273	3912697
gene-AUO97_RS18810	NZ_CP018664.1	3912775	3913491
gene-AUO97_RS18815	NZ_CP018664.1	3913503	3916157
gene-AUO97_RS18820	NZ_CP018664.1	3916196	3916801
gene-AUO97_RS18825	NZ_CP018664.1	3916815	3918854
gene-AUO97_RS18830	NZ_CP018664.1	3918863	3920572
gene-AUO97_RS18835	NZ_CP018664.1	3920817	3921269
gene-AUO97_RS18840	NZ_CP018664.1	3921226	3921606
gene-AUO97_RS18845	NZ_CP018664.1	3921622	3922920
gene-AUO97_RS18850	NZ_CP018664.1	3922979	3923755
gene-AUO97_RS18855	NZ_CP018664.1	3923925	3924503
gene-AUO97_RS18860	NZ_CP018664.1	3924548	3926191
gene-AUO97_RS18865	NZ_CP018664.1	3926412	3927548
gene-AUO97_RS18870	NZ_CP018664.1	3927567	3928337
gene-AUO97_RS18875	NZ_CP018664.1	3928503	3929531
gene-AUO97_RS18880	NZ_CP018664.1	3929539	3930360
gene-AUO97_RS18885	NZ_CP018664.1	3930360	3931448
gene-AUO97_RS18890	NZ_CP018664.1	3931639	3932478
gene-AUO97_RS18895	NZ_CP018664.1	3932598	3933500
gene-AUO97_RS18900	NZ_CP018664.1	3933699	3934121
gene-AUO97_RS18910	NZ_CP018664.1	3934356	3934859
gene-AUO97_RS18915	NZ_CP018664.1	3934994	3935998
gene-AUO97_RS18920	NZ_CP018664.1	3936145	3936708
gene-AUO97_RS18925	NZ_CP018664.1	3936749	3937213
gene-AUO97_RS18930	NZ_CP018664.1	3937210	3938457
gene-AUO97_RS18935	NZ_CP018664.1	3938457	3940286
gene-AUO97_RS18940	NZ_CP018664.1	3940286	3942724
gene-AUO97_RS18945	NZ_CP018664.1	3943110	3943946
gene-AUO97_RS18950	NZ_CP018664.1	3944093	3946480
gene-AUO97_RS18955	NZ_CP018664.1	3946545	3947300
gene-AUO97_RS18960	NZ_CP018664.1	3947616	3948668
gene-AUO97_RS18965	NZ_CP018664.1	3948672	3950663
gene-AUO97_RS18970	NZ_CP018664.1	3950668	3951288
gene-AUO97_RS18975	NZ_CP018664.1	3951288	3951617
gene-AUO97_RS18980	NZ_CP018664.1	3951628	3952506
gene-AUO97_RS18985	NZ_CP018664.1	3952691	3953074
