GeneID	GenedbRef	GeneName	Locus_tag	Start	End
gene-AUO97_RS16525	Gene	AUO97_RS16525	AUO97_RS16525	3450920	3451222
gene-AUO97_RS16530	Gene	AUO97_RS16530	AUO97_RS16530	3451681	3453942
gene-AUO97_RS16535	Gene	adeB	AUO97_RS16535	3454090	3457200
gene-AUO97_RS16540	Gene	adeA	AUO97_RS16540	3457197	3458387
gene-AUO97_RS16545	Gene	adeR	AUO97_RS16545	3458533	3459276
gene-AUO97_RS16550	Gene	adeS	AUO97_RS16550	3459308	3460393
gene-AUO97_RS16555	Gene	AUO97_RS16555	AUO97_RS16555	3460419	3460832
gene-AUO97_RS16560	Gene	adeT1	AUO97_RS16560	3461064	3462059
gene-AUO97_RS16565	Gene	AUO97_RS16565	AUO97_RS16565	3462135	3463160
gene-AUO97_RS16570	Gene	AUO97_RS16570	AUO97_RS16570	3463352	3464266
gene-AUO97_RS16575	Gene	AUO97_RS16575	AUO97_RS16575	3464297	3465151
gene-AUO97_RS16580	Gene	AUO97_RS16580	AUO97_RS16580	3465197	3466039
gene-AUO97_RS16590	Gene	AUO97_RS16590	AUO97_RS16590	3466334	3467035
gene-AUO97_RS16595	Gene	AUO97_RS16595	AUO97_RS16595	3467211	3468026
gene-AUO97_RS16600	Gene	AUO97_RS16600	AUO97_RS16600	3468033	3468707
gene-AUO97_RS16605	Gene	AUO97_RS16605	AUO97_RS16605	3468896	3469414
gene-AUO97_RS16610	Gene	AUO97_RS16610	AUO97_RS16610	3469562	3470077
gene-AUO97_RS16615	Gene	AUO97_RS16615	AUO97_RS16615	3470119	3471201
gene-AUO97_RS16620	Gene	AUO97_RS16620	AUO97_RS16620	3471219	3471839
gene-AUO97_RS16625	Gene	AUO97_RS16625	AUO97_RS16625	3472055	3472606
gene-AUO97_RS16635	Gene	AUO97_RS16635	AUO97_RS16635	3473332	3473640
gene-AUO97_RS16640	Gene	AUO97_RS16640	AUO97_RS16640	3473637	3474968
gene-AUO97_RS16645	Gene	AUO97_RS16645	AUO97_RS16645	3475264	3475704
gene-AUO97_RS16650	Gene	AUO97_RS16650	AUO97_RS16650	3475739	3476383
gene-AUO97_RS16655	Gene	AUO97_RS16655	AUO97_RS16655	3476395	3477366
gene-AUO97_RS16660	Gene	AUO97_RS16660	AUO97_RS16660	3477493	3478653
gene-AUO97_RS16665	Gene	AUO97_RS16665	AUO97_RS16665	3478646	3479974
gene-AUO97_RS16670	Gene	AUO97_RS16670	AUO97_RS16670	3479971	3481557
gene-AUO97_RS16675	Gene	AUO97_RS16675	AUO97_RS16675	3481554	3482342
gene-AUO97_RS16680	Gene	AUO97_RS16680	AUO97_RS16680	3482530	3484077
gene-AUO97_RS16690	Gene	iaaH	AUO97_RS16690	3485859	3487319
gene-AUO97_RS16695	Gene	AUO97_RS16695	AUO97_RS16695	3487411	3488130
gene-AUO97_RS16700	Gene	AUO97_RS16700	AUO97_RS16700	3488330	3488758
gene-AUO97_RS16705	Gene	AUO97_RS16705	AUO97_RS16705	3488986	3489324
gene-AUO97_RS16710	Gene	AUO97_RS16710	AUO97_RS16710	3489611	3490072
gene-AUO97_RS16715	Gene	AUO97_RS16715	AUO97_RS16715	3490522	3491916
gene-AUO97_RS16720	Gene	AUO97_RS16720	AUO97_RS16720	3491990	3492757
gene-AUO97_RS16725	Gene	AUO97_RS16725	AUO97_RS16725	3492818	3494311
gene-AUO97_RS16730	Gene	AUO97_RS16730	AUO97_RS16730	3494323	3495207
gene-AUO97_RS16735	Gene	AUO97_RS16735	AUO97_RS16735	3495389	3496192
gene-AUO97_RS16740	Gene	AUO97_RS16740	AUO97_RS16740	3496291	3497079
gene-AUO97_RS16745	Gene	AUO97_RS16745	AUO97_RS16745	3497074	3497565
gene-AUO97_RS16750	Gene	AUO97_RS16750	AUO97_RS16750	3497562	3498326
gene-AUO97_RS16755	Gene	AUO97_RS16755	AUO97_RS16755	3498323	3499333
gene-AUO97_RS16760	Gene	AUO97_RS16760	AUO97_RS16760	3499336	3500355
gene-AUO97_RS16765	Gene	AUO97_RS16765	AUO97_RS16765	3500785	3501837
gene-AUO97_RS16770	Gene	AUO97_RS16770	AUO97_RS16770	3502123	3503007
gene-AUO97_RS16775	Gene	AUO97_RS16775	AUO97_RS16775	3503103	3503975
gene-AUO97_RS16780	Gene	AUO97_RS16780	AUO97_RS16780	3503975	3505351
gene-AUO97_RS16785	Gene	AUO97_RS16785	AUO97_RS16785	3505385	3506356
gene-AUO97_RS16790	Gene	AUO97_RS16790	AUO97_RS16790	3506568	3507503
gene-AUO97_RS16795	Gene	AUO97_RS16795	AUO97_RS16795	3507615	3508790
gene-AUO97_RS16800	Gene	AUO97_RS16800	AUO97_RS16800	3508878	3510665
gene-AUO97_RS16805	Gene	AUO97_RS16805	AUO97_RS16805	3510682	3512259
gene-AUO97_RS16810	Gene	AUO97_RS16810	AUO97_RS16810	3512338	3512958
gene-AUO97_RS16815	Gene	AUO97_RS16815	AUO97_RS16815	3513125	3514702
gene-AUO97_RS16820	Gene	AUO97_RS16820	AUO97_RS16820	3514699	3515784
gene-AUO97_RS16825	Gene	AUO97_RS16825	AUO97_RS16825	3515884	3516342
gene-AUO97_RS16830	Gene	AUO97_RS16830	AUO97_RS16830	3516352	3516786
gene-AUO97_RS16835	Gene	AUO97_RS16835	AUO97_RS16835	3516886	3517818
gene-AUO97_RS16840	Gene	AUO97_RS16840	AUO97_RS16840	3517920	3519263
gene-AUO97_RS16845	Gene	AUO97_RS16845	AUO97_RS16845	3519560	3520438
gene-AUO97_RS16850	Gene	AUO97_RS16850	AUO97_RS16850	3520532	3521263
gene-AUO97_RS16855	Gene	AUO97_RS16855	AUO97_RS16855	3521375	3522664
gene-AUO97_RS16860	Gene	AUO97_RS16860	AUO97_RS16860	3522672	3523484
gene-AUO97_RS16865	Gene	AUO97_RS16865	AUO97_RS16865	3523494	3524834
gene-AUO97_RS16870	Gene	AUO97_RS16870	AUO97_RS16870	3524949	3525662
gene-AUO97_RS16875	Gene	AUO97_RS16875	AUO97_RS16875	3525903	3526214
gene-AUO97_RS19515	Gene	AUO97_RS19515	AUO97_RS19515	3526361	3526501
gene-AUO97_RS16880	Gene	AUO97_RS16880	AUO97_RS16880	3526704	3527561
gene-AUO97_RS16885	Gene	AUO97_RS16885	AUO97_RS16885	3527628	3528089
gene-AUO97_RS16890	Gene	AUO97_RS16890	AUO97_RS16890	3528208	3528687
gene-AUO97_RS16895	Gene	AUO97_RS16895	AUO97_RS16895	3528754	3529260
gene-AUO97_RS16900	Gene	AUO97_RS16900	AUO97_RS16900	3529360	3529839
gene-AUO97_RS16910	Gene	AUO97_RS16910	AUO97_RS16910	3530629	3531144
gene-AUO97_RS16915	Gene	AUO97_RS16915	AUO97_RS16915	3531224	3531802
gene-AUO97_RS16925	Gene	AUO97_RS16925	AUO97_RS16925	3532567	3533469
gene-AUO97_RS16930	Gene	AUO97_RS16930	AUO97_RS16930	3533544	3535184
gene-AUO97_RS16935	Gene	AUO97_RS16935	AUO97_RS16935	3535322	3536695
gene-AUO97_RS16940	Gene	AUO97_RS16940	AUO97_RS16940	3536853	3538676
gene-AUO97_RS16945	Gene	AUO97_RS16945	AUO97_RS16945	3538686	3539147
gene-AUO97_RS16950	Gene	AUO97_RS16950	AUO97_RS16950	3539150	3540061
gene-AUO97_RS16955	Gene	AUO97_RS16955	AUO97_RS16955	3540106	3540861
gene-AUO97_RS16960	Gene	AUO97_RS16960	AUO97_RS16960	3540874	3541638
gene-AUO97_RS16965	Gene	AUO97_RS16965	AUO97_RS16965	3541818	3542753
gene-AUO97_RS16970	Gene	AUO97_RS16970	AUO97_RS16970	3542847	3543416
gene-AUO97_RS16975	Gene	AUO97_RS16975	AUO97_RS16975	3543555	3544574
gene-AUO97_RS16980	Gene	AUO97_RS16980	AUO97_RS16980	3544773	3545321
gene-AUO97_RS16985	Gene	AUO97_RS16985	AUO97_RS16985	3545480	3546685
gene-AUO97_RS16990	Gene	AUO97_RS16990	AUO97_RS16990	3546777	3547469
gene-AUO97_RS16995	Gene	AUO97_RS16995	AUO97_RS16995	3547625	3548041
gene-AUO97_RS17000	Gene	AUO97_RS17000	AUO97_RS17000	3548117	3548923
gene-AUO97_RS17005	Gene	AUO97_RS17005	AUO97_RS17005	3548991	3549566
gene-AUO97_RS17010	Gene	AUO97_RS17010	AUO97_RS17010	3549776	3550843
gene-AUO97_RS17015	Gene	AUO97_RS17015	AUO97_RS17015	3550859	3552097
gene-AUO97_RS17020	Gene	AUO97_RS17020	AUO97_RS17020	3552259	3553089
gene-AUO97_RS17025	Gene	AUO97_RS17025	AUO97_RS17025	3553419	3554315
gene-AUO97_RS17030	Gene	AUO97_RS17030	AUO97_RS17030	3554367	3555941
gene-AUO97_RS17035	Gene	AUO97_RS17035	AUO97_RS17035	3555953	3556951
gene-AUO97_RS17040	Gene	abaQ	AUO97_RS17040	3556962	3558266
gene-AUO97_RS17045	Gene	AUO97_RS17045	AUO97_RS17045	3558436	3560169
gene-AUO97_RS17050	Gene	AUO97_RS17050	AUO97_RS17050	3560253	3560969
gene-AUO97_RS17055	Gene	AUO97_RS17055	AUO97_RS17055	3561037	3561831
gene-AUO97_RS17060	Gene	AUO97_RS17060	AUO97_RS17060	3561913	3562827
gene-AUO97_RS17065	Gene	AUO97_RS17065	AUO97_RS17065	3562928	3564034
gene-AUO97_RS17070	Gene	catC	AUO97_RS17070	3564058	3564348
gene-AUO97_RS17075	Gene	catA	AUO97_RS17075	3564510	3565430
gene-AUO97_RS17080	Gene	AUO97_RS17080	AUO97_RS17080	3565565	3566236
gene-AUO97_RS17085	Gene	AUO97_RS17085	AUO97_RS17085	3566255	3566905
gene-AUO97_RS17090	Gene	pcaF	AUO97_RS17090	3567410	3568624
gene-AUO97_RS17095	Gene	pcaD	AUO97_RS17095	3568635	3569414
gene-AUO97_RS17100	Gene	AUO97_RS17100	AUO97_RS17100	3569676	3572138
gene-AUO97_RS17105	Gene	AUO97_RS17105	AUO97_RS17105	3572210	3573697
gene-AUO97_RS17110	Gene	AUO97_RS17110	AUO97_RS17110	3573731	3574948
gene-AUO97_RS17115	Gene	tynA	AUO97_RS17115	3575093	3577408
gene-AUO97_RS17120	Gene	feaR	AUO97_RS17120	3577617	3578531
gene-AUO97_RS17125	Gene	AUO97_RS17125	AUO97_RS17125	3578730	3579686
gene-AUO97_RS17130	Gene	AUO97_RS17130	AUO97_RS17130	3579732	3580685
gene-AUO97_RS17135	Gene	AUO97_RS17135	AUO97_RS17135	3580720	3581457
gene-AUO97_RS17140	Gene	AUO97_RS17140	AUO97_RS17140	3581468	3581953
gene-AUO97_RS17145	Gene	AUO97_RS17145	AUO97_RS17145	3581964	3583241
gene-AUO97_RS17150	Gene	AUO97_RS17150	AUO97_RS17150	3583271	3583798
gene-AUO97_RS17155	Gene	AUO97_RS17155	AUO97_RS17155	3583809	3584168
gene-AUO97_RS17160	Gene	AUO97_RS17160	AUO97_RS17160	3584197	3585345
gene-AUO97_RS17165	Gene	AUO97_RS17165	AUO97_RS17165	3585382	3586491
gene-AUO97_RS17170	Gene	AUO97_RS17170	AUO97_RS17170	3586641	3587108
gene-AUO97_RS17175	Gene	AUO97_RS17175	AUO97_RS17175	3587509	3588858
gene-AUO97_RS17180	Gene	AUO97_RS17180	AUO97_RS17180	3588968	3590224
gene-AUO97_RS17185	Gene	AUO97_RS17185	AUO97_RS17185	3590261	3591004
gene-AUO97_RS17190	Gene	AUO97_RS17190	AUO97_RS17190	3591020	3591718
gene-AUO97_RS17195	Gene	AUO97_RS17195	AUO97_RS17195	3591715	3592836
gene-AUO97_RS17200	Gene	AUO97_RS17200	AUO97_RS17200	3592856	3594100
gene-AUO97_RS17205	Gene	AUO97_RS17205	AUO97_RS17205	3594189	3595109
gene-AUO97_RS17210	Gene	pcaU	AUO97_RS17210	3595152	3595964
gene-AUO97_RS17215	Gene	AUO97_RS17215	AUO97_RS17215	3596057	3596923
gene-AUO97_RS17220	Gene	AUO97_RS17220	AUO97_RS17220	3596928	3597341
gene-AUO97_RS17225	Gene	AUO97_RS17225	AUO97_RS17225	3597346	3597759
gene-AUO97_RS17230	Gene	AUO97_RS17230	AUO97_RS17230	3597895	3598362
gene-AUO97_RS17235	Gene	AUO97_RS17235	AUO97_RS17235	3598993	3601422
gene-AUO97_RS17240	Gene	AUO97_RS17240	AUO97_RS17240	3601505	3602824
gene-AUO97_RS17245	Gene	AUO97_RS17245	AUO97_RS17245	3602884	3604335
gene-AUO97_RS17250	Gene	AUO97_RS17250	AUO97_RS17250	3604355	3605182
gene-AUO97_RS17255	Gene	pcaG	AUO97_RS17255	3605251	3605880
gene-AUO97_RS17260	Gene	pcaH	AUO97_RS17260	3605895	3606620
gene-AUO97_RS17265	Gene	pcaC	AUO97_RS17265	3606631	3607044
gene-AUO97_RS17270	Gene	AUO97_RS17270	AUO97_RS17270	3607060	3608415
gene-AUO97_RS17275	Gene	pcaD	AUO97_RS17275	3608458	3609243
gene-AUO97_RS17280	Gene	AUO97_RS17280	AUO97_RS17280	3609240	3610595
gene-AUO97_RS17285	Gene	pcaF	AUO97_RS17285	3610598	3611809
gene-AUO97_RS17290	Gene	AUO97_RS17290	AUO97_RS17290	3611822	3612475
gene-AUO97_RS17295	Gene	AUO97_RS17295	AUO97_RS17295	3612494	3613165
gene-AUO97_RS17300	Gene	AUO97_RS17300	AUO97_RS17300	3613515	3614231
gene-AUO97_RS17305	Gene	ftsB	AUO97_RS17305	3614197	3614586
gene-AUO97_RS17310	Gene	AUO97_RS17310	AUO97_RS17310	3615214	3615891
gene-AUO97_RS17315	Gene	eno	AUO97_RS17315	3615988	3617277
gene-AUO97_RS17320	Gene	kdsA	AUO97_RS17320	3617323	3618180
gene-AUO97_RS17325	Gene	AUO97_RS17325	AUO97_RS17325	3618212	3619849
gene-AUO97_RS17330	Gene	AUO97_RS17330	AUO97_RS17330	3620073	3620561
gene-AUO97_RS17335	Gene	AUO97_RS17335	AUO97_RS17335	3620797	3621642
gene-AUO97_RS17340	Gene	AUO97_RS17340	AUO97_RS17340	3621696	3622790
gene-AUO97_RS17345	Gene	AUO97_RS17345	AUO97_RS17345	3622810	3623526
gene-AUO97_RS17350	Gene	AUO97_RS17350	AUO97_RS17350	3623565	3623972
gene-AUO97_RS17355	Gene	AUO97_RS17355	AUO97_RS17355	3624043	3626067
gene-AUO97_RS17360	Gene	AUO97_RS17360	AUO97_RS17360	3626203	3626763
gene-AUO97_RS17365	Gene	AUO97_RS17365	AUO97_RS17365	3626766	3627683
gene-AUO97_RS17370	Gene	AUO97_RS17370	AUO97_RS17370	3627727	3628782
gene-AUO97_RS17375	Gene	AUO97_RS17375	AUO97_RS17375	3629209	3629571
gene-AUO97_RS17380	Gene	clpA	AUO97_RS17380	3629575	3631851
gene-AUO97_RS17385	Gene	clpS	AUO97_RS17385	3631861	3632274
gene-AUO97_RS17390	Gene	AUO97_RS17390	AUO97_RS17390	3632284	3633042
gene-AUO97_RS17395	Gene	AUO97_RS17395	AUO97_RS17395	3633118	3634173
gene-AUO97_RS17400	Gene	AUO97_RS17400	AUO97_RS17400	3634356	3635876
gene-AUO97_RS17405	Gene	AUO97_RS17405	AUO97_RS17405	3635873	3636553
gene-AUO97_RS17410	Gene	rpiA	AUO97_RS17410	3636553	3637224
gene-AUO97_RS17415	Gene	ilvA	AUO97_RS17415	3637326	3638873
gene-AUO97_RS17420	Gene	AUO97_RS17420	AUO97_RS17420	3639018	3639668
gene-AUO97_RS17425	Gene	AUO97_RS17425	AUO97_RS17425	3639687	3641024
gene-AUO97_RS17430	Gene	AUO97_RS17430	AUO97_RS17430	3641066	3642217
gene-AUO97_RS17435	Gene	AUO97_RS17435	AUO97_RS17435	3642238	3645177
gene-AUO97_RS17440	Gene	AUO97_RS17440	AUO97_RS17440	3645429	3647528
gene-AUO97_RS17445	Gene	AUO97_RS17445	AUO97_RS17445	3647766	3648770
gene-AUO97_RS17450	Gene	AUO97_RS17450	AUO97_RS17450	3648787	3649095
gene-AUO97_RS17455	Gene	AUO97_RS17455	AUO97_RS17455	3649121	3649729
gene-AUO97_RS17460	Gene	AUO97_RS17460	AUO97_RS17460	3650112	3650306
gene-AUO97_RS17465	Gene	AUO97_RS17465	AUO97_RS17465	3650306	3651892
gene-AUO97_RS17470	Gene	cydB	AUO97_RS17470	3651889	3653034
gene-AUO97_RS17475	Gene	cydX	AUO97_RS17475	3653048	3653149
gene-AUO97_RS17480	Gene	AUO97_RS17480	AUO97_RS17480	3653150	3653449
gene-AUO97_RS17485	Gene	AUO97_RS17485	AUO97_RS17485	3653462	3653986
gene-AUO97_RS17490	Gene	AUO97_RS17490	AUO97_RS17490	3654059	3654730
gene-AUO97_RS17495	Gene	AUO97_RS17495	AUO97_RS17495	3654956	3655552
gene-AUO97_RS17500	Gene	ftsY	AUO97_RS17500	3655740	3656846
gene-AUO97_RS17505	Gene	AUO97_RS17505	AUO97_RS17505	3656954	3657280
gene-AUO97_RS17510	Gene	AUO97_RS17510	AUO97_RS17510	3657381	3657740
gene-AUO97_RS17515	Gene	AUO97_RS17515	AUO97_RS17515	3657956	3658189
gene-AUO97_RS17525	Gene	AUO97_RS17525	AUO97_RS17525	3658525	3658899
gene-AUO97_RS17530	Gene	AUO97_RS17530	AUO97_RS17530	3659040	3659471
gene-AUO97_RS17535	Gene	AUO97_RS17535	AUO97_RS17535	3659520	3660728
gene-AUO97_RS17540	Gene	grxD	AUO97_RS17540	3660956	3661297
gene-AUO97_RS17545	Gene	AUO97_RS17545	AUO97_RS17545	3661344	3661667
gene-AUO97_RS17550	Gene	AUO97_RS17550	AUO97_RS17550	3661911	3662813
gene-AUO97_RS17555	Gene	map	AUO97_RS17555	3662866	3663660
gene-AUO97_RS17560	Gene	brnQ	AUO97_RS17560	3664013	3665314
gene-AUO97_RS17565	Gene	AUO97_RS17565	AUO97_RS17565	3665506	3665925
gene-AUO97_RS17570	Gene	AUO97_RS17570	AUO97_RS17570	3666185	3666430
gene-AUO97_RS17575	Gene	AUO97_RS17575	AUO97_RS17575	3666464	3666919
gene-AUO97_RS17580	Gene	AUO97_RS17580	AUO97_RS17580	3667057	3667917
gene-AUO97_RS17585	Gene	ptsP	AUO97_RS17585	3668142	3671000
gene-AUO97_RS17590	Gene	pfkB	AUO97_RS17590	3671015	3671962
gene-AUO97_RS17595	Gene	AUO97_RS17595	AUO97_RS17595	3671949	3673667
gene-AUO97_RS17600	Gene	AUO97_RS17600	AUO97_RS17600	3674335	3674799
gene-AUO97_RS17605	Gene	AUO97_RS17605	AUO97_RS17605	3674990	3675205
gene-AUO97_RS17610	Gene	AUO97_RS17610	AUO97_RS17610	3675813	3677906
gene-AUO97_RS17615	Gene	AUO97_RS17615	AUO97_RS17615	3678032	3678475
gene-AUO97_RS17620	Gene	AUO97_RS17620	AUO97_RS17620	3678530	3679972
gene-AUO97_RS17625	Gene	AUO97_RS17625	AUO97_RS17625	3680327	3680956
gene-AUO97_RS17630	Gene	AUO97_RS17630	AUO97_RS17630	3681203	3682657
gene-AUO97_RS17635	Gene	AUO97_RS17635	AUO97_RS17635	3682704	3683882
gene-AUO97_RS17640	Gene	AUO97_RS17640	AUO97_RS17640	3685113	3685859
gene-AUO97_RS17645	Gene	AUO97_RS17645	AUO97_RS17645	3685867	3687273
gene-AUO97_RS17650	Gene	kynU	AUO97_RS17650	3687314	3688564
gene-AUO97_RS17655	Gene	AUO97_RS17655	AUO97_RS17655	3688711	3689160
gene-AUO97_RS17660	Gene	AUO97_RS17660	AUO97_RS17660	3689207	3689743
gene-AUO97_RS17665	Gene	AUO97_RS17665	AUO97_RS17665	3689795	3690088
gene-AUO97_RS17670	Gene	AUO97_RS17670	AUO97_RS17670	3690203	3690439
gene-AUO97_RS17675	Gene	AUO97_RS17675	AUO97_RS17675	3690538	3690897
gene-AUO97_RS17680	Gene	AUO97_RS17680	AUO97_RS17680	3691070	3691756
gene-AUO97_RS17685	Gene	AUO97_RS17685	AUO97_RS17685	3691740	3692180
gene-AUO97_RS17690	Gene	recA	AUO97_RS17690	3692326	3693375
gene-AUO97_RS17695	Gene	AUO97_RS17695	AUO97_RS17695	3693429	3693911
gene-AUO97_RS17700	Gene	ffs	AUO97_RS17700	3693926	3694022
gene-AUO97_RS17705	Gene	AUO97_RS17705	AUO97_RS17705	3694338	3695222
gene-AUO97_RS17710	Gene	lpxA	AUO97_RS17710	3695277	3696065
gene-AUO97_RS17715	Gene	fabZ	AUO97_RS17715	3696062	3696547
gene-AUO97_RS17720	Gene	lpxD	AUO97_RS17720	3696554	3697624
gene-AUO97_RS17725	Gene	AUO97_RS17725	AUO97_RS17725	3697629	3698132
gene-AUO97_RS17730	Gene	bamA	AUO97_RS17730	3698174	3700741
gene-AUO97_RS17735	Gene	rseP	AUO97_RS17735	3700722	3702077
gene-AUO97_RS17740	Gene	AUO97_RS17740	AUO97_RS17740	3702079	3703275
gene-AUO97_RS17745	Gene	AUO97_RS17745	AUO97_RS17745	3703276	3704100
gene-AUO97_RS17750	Gene	uppS	AUO97_RS17750	3704100	3704852
gene-AUO97_RS17755	Gene	frr	AUO97_RS17755	3704858	3705412
gene-AUO97_RS17760	Gene	pyrH	AUO97_RS17760	3705498	3706226
gene-AUO97_RS17765	Gene	rimO	AUO97_RS17765	3706278	3707621
gene-AUO97_RS19520	Gene	AUO97_RS19520	AUO97_RS19520	3707669	3707761
gene-AUO97_RS17770	Gene	AUO97_RS17770	AUO97_RS17770	3707963	3709072
gene-AUO97_RS17775	Gene	glnG	AUO97_RS17775	3709059	3710552
gene-AUO97_RS17780	Gene	adeN	AUO97_RS17780	3710828	3711481
gene-AUO97_RS17785	Gene	argF	AUO97_RS17785	3711594	3712514
gene-AUO97_RS17790	Gene	AUO97_RS17790	AUO97_RS17790	3712709	3713233
gene-AUO97_RS17795	Gene	ispF	AUO97_RS17795	3713230	3713712
gene-AUO97_RS17800	Gene	AUO97_RS17800	AUO97_RS17800	3713816	3714460
gene-AUO97_RS17805	Gene	AUO97_RS17805	AUO97_RS17805	3714507	3715751
gene-AUO97_RS17810	Gene	AUO97_RS17810	AUO97_RS17810	3716162	3716653
gene-AUO97_RS17820	Gene	AUO97_RS17820	AUO97_RS17820	3716965	3717426
gene-AUO97_RS17825	Gene	AUO97_RS17825	AUO97_RS17825	3717608	3717904
gene-AUO97_RS17830	Gene	fumC	AUO97_RS17830	3718038	3719432
gene-AUO97_RS17835	Gene	galE	AUO97_RS17835	3719547	3720554
gene-AUO97_RS17840	Gene	tusD	AUO97_RS17840	3720620	3720988
gene-AUO97_RS17845	Gene	AUO97_RS17845	AUO97_RS17845	3721033	3721383
gene-AUO97_RS17850	Gene	AUO97_RS17850	AUO97_RS17850	3721401	3721685
gene-AUO97_RS17855	Gene	AUO97_RS17855	AUO97_RS17855	3721705	3722016
gene-AUO97_RS17860	Gene	AUO97_RS17860	AUO97_RS17860	3722021	3722884
gene-AUO97_RS17865	Gene	AUO97_RS17865	AUO97_RS17865	3723007	3724410
gene-AUO97_RS17870	Gene	AUO97_RS17870	AUO97_RS17870	3724407	3724889
gene-AUO97_RS17875	Gene	AUO97_RS17875	AUO97_RS17875	3725098	3726333
gene-AUO97_RS17880	Gene	AUO97_RS17880	AUO97_RS17880	3726333	3727256
gene-AUO97_RS17885	Gene	AUO97_RS17885	AUO97_RS17885	3727280	3727768
gene-AUO97_RS17890	Gene	AUO97_RS17890	AUO97_RS17890	3727772	3728026
gene-AUO97_RS17895	Gene	moaA	AUO97_RS17895	3728027	3729067
gene-AUO97_RS17900	Gene	AUO97_RS17900	AUO97_RS17900	3729294	3731567
gene-AUO97_RS17905	Gene	AUO97_RS17905	AUO97_RS17905	3731718	3732347
gene-AUO97_RS17910	Gene	AUO97_RS17910	AUO97_RS17910	3732344	3735124
gene-AUO97_RS17915	Gene	nirD	AUO97_RS17915	3735143	3736765
gene-AUO97_RS17920	Gene	nirB	AUO97_RS17920	3736778	3739324
gene-AUO97_RS17925	Gene	AUO97_RS17925	AUO97_RS17925	3739336	3739677
gene-AUO97_RS17930	Gene	AUO97_RS17930	AUO97_RS17930	3740062	3740652
gene-AUO97_RS17935	Gene	AUO97_RS17935	AUO97_RS17935	3740653	3741663
gene-AUO97_RS17940	Gene	AUO97_RS17940	AUO97_RS17940	3741995	3743323
gene-AUO97_RS17945	Gene	aroQ	AUO97_RS17945	3743559	3744014
gene-AUO97_RS17950	Gene	accB	AUO97_RS17950	3744032	3744451
gene-AUO97_RS17955	Gene	accC	AUO97_RS17955	3744468	3745838
gene-AUO97_RS17960	Gene	AUO97_RS17960	AUO97_RS17960	3745893	3746396
gene-AUO97_RS17965	Gene	AUO97_RS17965	AUO97_RS17965	3746544	3747707
gene-AUO97_RS17970	Gene	AUO97_RS17970	AUO97_RS17970	3748225	3748932
gene-AUO97_RS17980	Gene	AUO97_RS17980	AUO97_RS17980	3749782	3751074
gene-AUO97_RS17985	Gene	AUO97_RS17985	AUO97_RS17985	3751103	3751525
gene-AUO97_RS19610	Gene	AUO97_RS19610	AUO97_RS19610	3751550	3751720
gene-AUO97_RS17990	Gene	AUO97_RS17990	AUO97_RS17990	3751689	3752057
gene-AUO97_RS17995	Gene	AUO97_RS17995	AUO97_RS17995	3752057	3752566
gene-AUO97_RS18000	Gene	AUO97_RS18000	AUO97_RS18000	3752550	3752825
gene-AUO97_RS18005	Gene	AUO97_RS18005	AUO97_RS18005	3752892	3756338
gene-AUO97_RS18010	Gene	AUO97_RS18010	AUO97_RS18010	3756331	3756693
gene-AUO97_RS18015	Gene	AUO97_RS18015	AUO97_RS18015	3756690	3757196
gene-AUO97_RS18020	Gene	AUO97_RS18020	AUO97_RS18020	3757196	3757594
gene-AUO97_RS18025	Gene	AUO97_RS18025	AUO97_RS18025	3757644	3762539
gene-AUO97_RS18030	Gene	AUO97_RS18030	AUO97_RS18030	3762632	3763021
gene-AUO97_RS18035	Gene	AUO97_RS18035	AUO97_RS18035	3763055	3763378
gene-AUO97_RS18040	Gene	AUO97_RS18040	AUO97_RS18040	3763387	3763563
gene-AUO97_RS18045	Gene	AUO97_RS18045	AUO97_RS18045	3763663	3764067
gene-AUO97_RS18050	Gene	AUO97_RS18050	AUO97_RS18050	3764160	3764342
gene-AUO97_RS18060	Gene	AUO97_RS18060	AUO97_RS18060	3764668	3765183
gene-AUO97_RS18065	Gene	AUO97_RS18065	AUO97_RS18065	3765253	3766170
gene-AUO97_RS18070	Gene	AUO97_RS18070	AUO97_RS18070	3766223	3767401
gene-AUO97_RS18075	Gene	AUO97_RS18075	AUO97_RS18075	3767401	3767754
gene-AUO97_RS18080	Gene	AUO97_RS18080	AUO97_RS18080	3767851	3768372
gene-AUO97_RS18085	Gene	AUO97_RS18085	AUO97_RS18085	3768481	3768699
gene-AUO97_RS18090	Gene	AUO97_RS18090	AUO97_RS18090	3768701	3769099
gene-AUO97_RS18095	Gene	AUO97_RS18095	AUO97_RS18095	3769101	3769469
gene-AUO97_RS18100	Gene	AUO97_RS18100	AUO97_RS18100	3769441	3769848
gene-AUO97_RS18105	Gene	AUO97_RS18105	AUO97_RS18105	3769857	3770225
gene-AUO97_RS18110	Gene	AUO97_RS18110	AUO97_RS18110	3770227	3770616
gene-AUO97_RS18115	Gene	AUO97_RS18115	AUO97_RS18115	3770621	3771286
gene-AUO97_RS18120	Gene	AUO97_RS18120	AUO97_RS18120	3771352	3772308
gene-AUO97_RS18125	Gene	AUO97_RS18125	AUO97_RS18125	3772336	3773103
gene-AUO97_RS18130	Gene	AUO97_RS18130	AUO97_RS18130	3773217	3773408
gene-AUO97_RS18135	Gene	AUO97_RS18135	AUO97_RS18135	3773632	3773868
gene-AUO97_RS18140	Gene	AUO97_RS18140	AUO97_RS18140	3773967	3774395
